,0,1,2,3,4,5,6,7,8,9,10
471,471,116,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_116.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_116_crop_4.jpg,4,362,84,458,276,albert 0.76,"albert: 0.76140, anna: 0.73753, bob: 0.06072, carla: 0.41316, "
472,472,117,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_117.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_117_crop_0.jpg,0,502,55,640,343,bob 0.98,"albert: 0.07056, anna: 0.74694, bob: 0.98357, carla: 0.95931, "
473,473,117,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_117.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_117_crop_1.jpg,1,387,49,531,337,carla 0.98,"albert: 0.63644, anna: 0.96637, bob: 0.97930, carla: 0.98157, "
474,474,117,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_117.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_117_crop_2.jpg,2,150,80,246,272,albert 0.98,"albert: 0.98096, anna: 0.75265, bob: 0.29014, carla: 0.92196, "
475,475,118,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_118.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_118_crop_0.jpg,0,266,26,410,314,carla 0.98,"albert: 0.97200, anna: 0.96680, bob: 0.57884, carla: 0.97768, "
476,476,118,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_118.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_118_crop_1.jpg,1,141,7,285,295,albert 0.99,"albert: 0.99166, anna: 0.92360, bob: 0.04597, carla: 0.90154, "
477,477,118,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_118.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_118_crop_2.jpg,2,498,97,594,289,carla 0.99,"albert: 0.48643, anna: 0.91826, bob: 0.98351, carla: 0.98592, "
478,478,118,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_118.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_118_crop_3.jpg,3,363,85,459,277,anna 0.83,"albert: 0.72459, anna: 0.83464, bob: 0.08965, carla: 0.51759, "
479,479,119,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_119.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_119_crop_0.jpg,0,284,46,428,334,carla 0.95,"albert: 0.79902, anna: 0.88972, bob: 0.92716, carla: 0.94780, "
480,480,119,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_119.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_119_crop_1.jpg,1,494,41,638,329,anna 0.99,"albert: 0.63069, anna: 0.98814, bob: 0.92160, carla: 0.97003, "
481,481,119,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_119.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_119_crop_2.jpg,2,141,8,285,296,albert 0.99,"albert: 0.99242, anna: 0.94275, bob: 0.07709, carla: 0.91729, "
482,482,120,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_120.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_120_crop_0.jpg,0,415,103,511,295,carla 0.98,"albert: 0.41233, anna: 0.52973, bob: 0.95698, carla: 0.98468, "
483,483,120,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_120.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_120_crop_1.jpg,1,306,96,402,288,anna 0.97,"albert: 0.96905, anna: 0.97453, bob: 0.51400, carla: 0.84631, "
484,484,120,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_120.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_120_crop_2.jpg,2,142,0,286,288,albert 0.99,"albert: 0.99359, anna: 0.95842, bob: 0.24120, carla: 0.92666, "
485,485,120,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_120.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_120_crop_3.jpg,3,362,91,458,283,anna 0.97,"albert: 0.20811, anna: 0.96735, bob: 0.67657, carla: 0.62170, "
486,486,120,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_120.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_120_crop_4.jpg,4,234,78,330,270,carla 0.98,"albert: 0.91169, anna: 0.87847, bob: 0.96670, carla: 0.98374, "
487,487,121,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_121.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_121_crop_0.jpg,0,410,100,506,292,carla 0.99,"albert: 0.51106, anna: 0.70674, bob: 0.97607, carla: 0.98803, "
488,488,121,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_121.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_121_crop_1.jpg,1,143,2,287,290,albert 0.99,"albert: 0.99305, anna: 0.95167, bob: 0.25732, carla: 0.94413, "
489,489,121,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_121.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_121_crop_2.jpg,2,360,92,456,284,anna 0.92,"albert: 0.22769, anna: 0.92269, bob: 0.85016, carla: 0.64784, "
490,490,121,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_121.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_121_crop_3.jpg,3,304,89,400,281,anna 0.98,"albert: 0.97819, anna: 0.98291, bob: 0.41283, carla: 0.88855, "
491,491,122,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_122.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_122_crop_0.jpg,0,309,18,525,450,bob 0.99,"albert: 0.68627, anna: 0.93693, bob: 0.98632, carla: 0.96788, "
492,492,122,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_122.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_122_crop_1.jpg,1,197,71,341,359,anna 0.97,"albert: 0.49445, anna: 0.96718, bob: 0.85174, carla: 0.95145, "
493,493,122,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_122.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_122_crop_2.jpg,2,0,69,141,357,anna 0.65,"albert: 0.12446, anna: 0.64825, bob: 0.47503, carla: 0.43923, "
494,494,122,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_122.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_122_crop_3.jpg,3,538,112,634,304,bob 0.88,"albert: 0.02433, anna: 0.10113, bob: 0.88166, carla: 0.65151, "
495,495,122,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_122.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_122_crop_4.jpg,4,153,80,249,272,albert 0.99,"albert: 0.98643, anna: 0.84324, bob: 0.48102, carla: 0.93811, "
496,496,123,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_123.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_123_crop_0.jpg,0,496,69,640,357,bob 0.99,"albert: 0.17483, anna: 0.83570, bob: 0.99194, carla: 0.98714, "
497,497,123,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_123.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_123_crop_1.jpg,1,265,61,409,349,anna 0.96,"albert: 0.70737, anna: 0.96076, bob: 0.17621, carla: 0.72936, "
498,498,123,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_123.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_123_crop_2.jpg,2,401,61,545,349,bob 1.00,"albert: 0.68955, anna: 0.78194, bob: 0.99748, carla: 0.98994, "
499,499,123,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_123.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_123_crop_3.jpg,3,150,82,246,274,albert 0.98,"albert: 0.97959, anna: 0.76405, bob: 0.37485, carla: 0.91088, "
500,500,124,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_124.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_124_crop_0.jpg,0,367,40,511,328,albert 0.97,"albert: 0.97495, anna: 0.94803, bob: 0.02641, carla: 0.42351, "
501,501,124,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_124.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_124_crop_1.jpg,1,145,11,289,299,albert 0.99,"albert: 0.99317, anna: 0.93989, bob: 0.10806, carla: 0.89460, "
502,502,124,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_124.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_124_crop_2.jpg,2,467,92,563,284,carla 0.99,"albert: 0.70099, anna: 0.66623, bob: 0.98230, carla: 0.99111, "
503,503,124,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_124.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_124_crop_3.jpg,3,273,86,369,278,bob 0.99,"albert: 0.50296, anna: 0.68952, bob: 0.99126, carla: 0.98739, "
504,504,125,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_125.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_125_crop_0.jpg,0,304,13,520,445,bob 0.99,"albert: 0.63910, anna: 0.92495, bob: 0.98926, carla: 0.96887, "
505,505,125,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_125.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_125_crop_1.jpg,1,193,71,337,359,anna 0.97,"albert: 0.54437, anna: 0.97472, bob: 0.90081, carla: 0.95278, "
506,506,125,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_125.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_125_crop_2.jpg,2,2,69,146,357,anna 0.62,"albert: 0.14844, anna: 0.62166, bob: 0.50946, carla: 0.36615, "
507,507,125,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_125.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_125_crop_3.jpg,3,543,116,639,308,bob 0.94,"albert: 0.04660, anna: 0.17028, bob: 0.93819, carla: 0.89372, "
508,508,126,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_126.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_126_crop_0.jpg,0,357,6,573,438,bob 0.99,"albert: 0.84650, anna: 0.96264, bob: 0.99338, carla: 0.98380, "
509,509,126,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_126.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_126_crop_1.jpg,1,253,64,397,352,anna 0.96,"albert: 0.52216, anna: 0.96139, bob: 0.53010, carla: 0.62440, "
510,510,126,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_126.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_126_crop_2.jpg,2,151,82,247,274,albert 0.98,"albert: 0.98005, anna: 0.75525, bob: 0.34881, carla: 0.88872, "
511,511,127,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_127.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_127_crop_0.jpg,0,144,8,288,296,albert 0.99,"albert: 0.99361, anna: 0.94382, bob: 0.07945, carla: 0.91720, "
512,512,127,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_127.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_127_crop_1.jpg,1,372,95,468,287,anna 0.98,"albert: 0.80284, anna: 0.98245, bob: 0.97793, carla: 0.97410, "
513,513,127,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_127.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_127_crop_2.jpg,2,442,92,538,284,carla 0.99,"albert: 0.81529, anna: 0.85336, bob: 0.96993, carla: 0.98964, "
514,514,127,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_127.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_127_crop_3.jpg,3,250,79,346,271,bob 0.99,"albert: 0.35554, anna: 0.78507, bob: 0.99128, carla: 0.95035, "
515,515,128,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_128.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_128_crop_0.jpg,0,354,6,570,438,bob 0.99,"albert: 0.81063, anna: 0.96136, bob: 0.99210, carla: 0.97698, "
516,516,128,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_128.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_128_crop_1.jpg,1,250,65,394,353,anna 0.95,"albert: 0.44820, anna: 0.95446, bob: 0.61505, carla: 0.81441, "
517,517,128,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_128.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_128_crop_2.jpg,2,151,80,247,272,albert 0.98,"albert: 0.98301, anna: 0.79982, bob: 0.29666, carla: 0.93634, "
518,518,129,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_129.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_129_crop_0.jpg,0,394,20,538,308,anna 0.99,"albert: 0.97875, anna: 0.98975, bob: 0.95296, carla: 0.93891, "
519,519,129,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_129.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_129_crop_1.jpg,1,55,114,151,306,carla 0.98,"albert: 0.97558, anna: 0.94101, bob: 0.71471, carla: 0.97896, "
520,520,129,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_129.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_129_crop_2.jpg,2,141,5,285,293,albert 0.99,"albert: 0.99251, anna: 0.92828, bob: 0.08162, carla: 0.92687, "
521,521,129,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_129.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_129_crop_3.jpg,3,324,94,420,286,anna 0.99,"albert: 0.95389, anna: 0.98772, bob: 0.31930, carla: 0.86817, "
522,522,129,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_129.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_129_crop_4.jpg,4,234,82,330,274,carla 0.98,"albert: 0.87007, anna: 0.81879, bob: 0.96615, carla: 0.98015, "
523,523,130,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_130.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_130_crop_0.jpg,0,464,58,608,346,bob 0.99,"albert: 0.67413, anna: 0.89747, bob: 0.98549, carla: 0.98321, "
524,524,130,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_130.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_130_crop_1.jpg,1,352,55,496,343,bob 0.97,"albert: 0.77084, anna: 0.97206, bob: 0.97328, carla: 0.96767, "
525,525,130,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_130.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_130_crop_2.jpg,2,150,79,246,271,albert 0.98,"albert: 0.98464, anna: 0.78493, bob: 0.28416, carla: 0.95588, "
526,526,131,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_131.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_131_crop_0.jpg,0,74,44,218,332,anna 0.97,"albert: 0.92039, anna: 0.96883, bob: 0.53132, carla: 0.90829, "
527,527,131,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_131.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_131_crop_1.jpg,1,142,6,286,294,albert 0.99,"albert: 0.99384, anna: 0.93143, bob: 0.09498, carla: 0.93505, "
528,528,131,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_131.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_131_crop_2.jpg,2,390,94,486,286,bob 0.98,"albert: 0.15583, anna: 0.94130, bob: 0.98251, carla: 0.96392, "
529,529,131,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_131.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_131_crop_3.jpg,3,310,91,406,283,albert 0.96,"albert: 0.96406, anna: 0.96261, bob: 0.21581, carla: 0.90317, "
530,530,131,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_131.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_131_crop_4.jpg,4,234,78,330,270,carla 0.98,"albert: 0.92519, anna: 0.85403, bob: 0.95025, carla: 0.98414, "
531,531,132,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_132.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_132_crop_0.jpg,0,479,47,623,335,anna 0.99,"albert: 0.60523, anna: 0.98552, bob: 0.90808, carla: 0.94794, "
532,532,132,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_132.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_132_crop_1.jpg,1,303,42,447,330,bob 0.98,"albert: 0.53881, anna: 0.88044, bob: 0.97534, carla: 0.96985, "
533,533,132,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_132.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_132_crop_2.jpg,2,136,22,280,310,albert 0.99,"albert: 0.98835, anna: 0.91094, bob: 0.48453, carla: 0.93880, "
534,534,133,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_133.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_133_crop_0.jpg,0,0,124,92,316,albert 0.96,"albert: 0.96329, anna: 0.65701, bob: 0.44035, carla: 0.80932, "
535,535,133,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_133.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_133_crop_1.jpg,1,142,8,286,296,albert 0.99,"albert: 0.99412, anna: 0.94737, bob: 0.08331, carla: 0.92247, "
536,536,133,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_133.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_133_crop_2.jpg,2,439,94,535,286,carla 0.98,"albert: 0.86800, anna: 0.68555, bob: 0.97015, carla: 0.98184, "
537,537,133,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_133.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_133_crop_3.jpg,3,376,91,472,283,carla 0.93,"albert: 0.32691, anna: 0.92120, bob: 0.86841, carla: 0.92858, "
538,538,133,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_133.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_133_crop_4.jpg,4,244,81,340,273,bob 0.99,"albert: 0.60821, anna: 0.80715, bob: 0.98668, carla: 0.98442, "
539,539,134,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_134.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_134_crop_0.jpg,0,396,19,540,307,anna 0.99,"albert: 0.97509, anna: 0.98852, bob: 0.93934, carla: 0.92299, "
